subscription_id,customer_id,event_date,event_type,plan,mrr_amount,currency
sub_000639,cust_0472,2024-07-13 05:08:20.553850,churn,,-29,EUR
sub_000640,cust_0473,2023-04-03 11:32:39.350557,new_subscription,Basic,29,EUR
sub_000641,cust_0474,2023-02-28 21:11:50.922956,new_subscription,Basic,29,EUR
sub_000642,cust_0474,2024-03-17 21:04:57.117258,upgrade,Professional,50,EUR
sub_000643,cust_0475,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000644,cust_0476,2024-01-03 00:48:13.311545,new_subscription,Basic,29,EUR
sub_000645,cust_0477,2023-03-19 03:05:29.309748,new_subscription,Basic,29,EUR
sub_000646,cust_0478,2023-08-06 01:03:08.963009,new_subscription,Professional,79,EUR
sub_000647,cust_0479,2023-10-20 16:28:57.191440,new_subscription,Enterprise,199,EUR
sub_000648,cust_0480,2023-03-14 17:52:20.526503,new_subscription,Professional,79,EUR
sub_000649,cust_0480,2023-06-13 05:10:08.797866,downgrade,Basic,-50,EUR
sub_000650,cust_0480,2024-09-14 02:12:28.677439,churn,,-29,EUR
sub_000651,cust_0481,2023-02-04 13:42:41.207219,new_subscription,Basic,29,EUR
sub_000652,cust_0482,2023-04-23 14:24:01.161231,new_subscription,Basic,29,EUR
sub_000653,cust_0482,2024-03-16 06:41:29.969944,upgrade,Professional,50,EUR
sub_000654,cust_0482,2024-04-26 19:05:07.048958,upgrade,Enterprise,120,EUR
sub_000655,cust_0483,2023-05-17 06:15:39.753935,new_subscription,Basic,29,EUR
sub_000656,cust_0484,2024-05-22 19:48:51.378233,new_subscription,Basic,29,EUR
sub_000657,cust_0484,2024-11-27 00:08:07.958548,upgrade,Professional,50,EUR
sub_000658,cust_0485,2023-12-01 06:10:40.421189,new_subscription,Basic,29,EUR
sub_000659,cust_0486,2024-03-11 20:47:34.302083,new_subscription,Professional,79,EUR
sub_000660,cust_0487,2024-06-11 13:29:26.174574,new_subscription,Basic,29,EUR
sub_000661,cust_0487,2024-09-20 20:28:17.327110,churn,,-29,EUR
sub_000662,cust_0488,2023-01-13 16:07:29.700166,new_subscription,Professional,79,EUR
sub_000663,cust_0489,2023-12-28 14:58:56.128734,new_subscription,Professional,79,EUR
sub_000664,cust_0490,2023-10-02 08:41:49.840265,new_subscription,Basic,29,EUR
sub_000665,cust_0490,2023-11-25 07:04:45.277459,upgrade,Professional,50,EUR
sub_000666,cust_0491,2023-06-12 17:35:09.701541,new_subscription,Professional,79,EUR
sub_000667,cust_0492,2023-02-15 02:06:05.694267,new_subscription,Basic,29,EUR
sub_000668,cust_0492,2024-06-14 06:16:00.817602,upgrade,Professional,50,EUR
sub_000669,cust_0493,2024-06-05 01:24:54.497079,new_subscription,Basic,29,EUR
sub_000670,cust_0494,2024-04-11 10:00:34.182137,new_subscription,Enterprise,199,EUR
sub_000671,cust_0495,2023-04-24 03:48:14.529895,new_subscription,Basic,29,EUR
sub_000672,cust_0495,2024-11-15 21:42:32.073990,upgrade,Professional,50,EUR
sub_000673,cust_0496,2024-10-04 14:36:25.250464,new_subscription,Professional,79,EUR
sub_000674,cust_0497,2023-05-08 01:28:28.933986,new_subscription,Basic,29,EUR
sub_000675,cust_0498,2023-06-29 02:58:32.756039,new_subscription,Basic,29,EUR
sub_000676,cust_0498,2024-04-28 11:46:30.047243,upgrade,Professional,50,EUR
sub_000677,cust_0499,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000678,cust_0500,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000679,cust_0501,2023-03-23 21:24:38.542929,new_subscription,Basic,29,EUR
sub_000680,cust_0501,2023-12-12 10:56:33.419901,upgrade,Professional,50,EUR
sub_000681,cust_0501,2024-05-21 22:17:29.070389,downgrade,Basic,-50,EUR
sub_000682,cust_0502,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000683,cust_0503,2024-10-19 02:49:14.629109,new_subscription,Basic,29,EUR
sub_000684,cust_0504,2024-04-16 10:07:00.577051,new_subscription,Professional,79,EUR
sub_000685,cust_0505,2023-04-25 21:29:57.657067,new_subscription,Basic,29,EUR
sub_000686,cust_0506,2023-04-11 00:07:33.741908,new_subscription,Enterprise,199,EUR
sub_000687,cust_0507,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000688,cust_0508,2024-05-04 02:13:22.824044,new_subscription,Basic,29,EUR
sub_000689,cust_0509,2023-03-21 15:52:01.645404,new_subscription,Basic,29,EUR
sub_000690,cust_0510,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000691,cust_0511,2024-04-23 03:56:25.390218,new_subscription,Basic,29,EUR
sub_000692,cust_0512,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000693,cust_0513,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000694,cust_0514,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000695,cust_0515,2023-06-03 17:40:08.423715,new_subscription,Basic,29,EUR
sub_000696,cust_0516,2023-01-16 02:00:50.524494,new_subscription,Basic,29,EUR
sub_000697,cust_0516,2023-07-01 11:13:52.279292,upgrade,Professional,50,EUR
sub_000698,cust_0517,2023-04-15 13:12:42.895778,new_subscription,Professional,79,EUR
sub_000699,cust_0518,2023-02-02 00:43:23.864599,new_subscription,Professional,79,EUR
sub_000700,cust_0518,2024-07-13 23:49:39.566724,upgrade,Enterprise,120,EUR
sub_000701,cust_0519,2023-06-16 03:07:47.011650,new_subscription,Professional,79,EUR
sub_000702,cust_0519,2023-09-27 17:16:52.256371,upgrade,Enterprise,120,EUR
sub_000703,cust_0520,2023-01-28 00:51:48.170516,new_subscription,Basic,29,EUR
sub_000704,cust_0521,2023-11-07 04:03:56.657666,new_subscription,Basic,29,EUR
sub_000705,cust_0522,2023-06-03 12:45:51.219308,new_subscription,Basic,29,EUR
sub_000706,cust_0523,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000707,cust_0524,2023-04-17 02:04:12.620900,new_subscription,Basic,29,EUR
sub_000708,cust_0525,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000709,cust_0526,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000710,cust_0527,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_000711,cust_0528,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000712,cust_0529,2024-08-06 00:14:32.954892,new_subscription,Professional,79,EUR
sub_000713,cust_0530,2023-09-19 11:23:53.236096,new_subscription,Basic,29,EUR
sub_000714,cust_0531,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000715,cust_0532,2024-08-07 21:05:32.133324,new_subscription,Basic,29,EUR
sub_000716,cust_0533,2023-08-07 19:52:04.540305,new_subscription,Basic,29,EUR
sub_000717,cust_0534,2023-04-20 03:09:34.389260,new_subscription,Basic,29,EUR
sub_000718,cust_0534,2023-08-24 13:48:30.585339,upgrade,Professional,50,EUR
sub_000719,cust_0535,2023-06-25 04:01:32.099893,new_subscription,Basic,29,EUR
sub_000720,cust_0536,2023-05-21 13:34:51.677148,new_subscription,Professional,79,EUR
sub_000721,cust_0536,2024-07-07 06:42:44.555464,churn,,-79,EUR
sub_000722,cust_0537,2023-01-18 04:50:45.229195,new_subscription,Professional,79,EUR
sub_000723,cust_0537,2023-05-16 02:27:45.211437,downgrade,Basic,-50,EUR
sub_000724,cust_0537,2024-10-19 00:34:11.166550,churn,,-29,EUR
sub_000725,cust_0538,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000726,cust_0539,2023-07-14 00:22:18.420856,new_subscription,Basic,29,EUR
sub_000727,cust_0539,2024-05-28 00:48:29.753011,churn,,-29,EUR
sub_000728,cust_0540,2023-04-09 11:45:44.845319,new_subscription,Basic,29,EUR
sub_000729,cust_0541,2024-09-09 08:34:14.541620,new_subscription,Basic,29,EUR
sub_000730,cust_0542,2023-08-05 05:25:18.590594,new_subscription,Basic,29,EUR
sub_000731,cust_0543,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000732,cust_0544,2024-01-16 03:47:02.604242,new_subscription,Basic,29,EUR
sub_000733,cust_0544,2024-10-08 06:04:37.616533,upgrade,Professional,50,EUR
sub_000734,cust_0545,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000735,cust_0546,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000736,cust_0547,2024-01-10 07:53:36.022463,new_subscription,Professional,79,EUR
sub_000737,cust_0548,2023-04-15 21:27:22.569476,new_subscription,Basic,29,EUR
sub_000738,cust_0549,2023-04-10 15:12:54.096325,new_subscription,Basic,29,EUR
sub_000739,cust_0550,2024-08-27 21:30:40.581716,new_subscription,Basic,29,EUR
sub_000740,cust_0551,2023-01-24 19:59:48.767980,new_subscription,Basic,29,EUR
sub_000741,cust_0552,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000742,cust_0553,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000743,cust_0554,2023-07-21 19:59:08.905133,new_subscription,Basic,29,EUR
sub_000744,cust_0554,2024-03-05 02:26:53.352360,upgrade,Professional,50,EUR
sub_000745,cust_0555,2024-04-21 07:38:09.107681,new_subscription,Basic,29,EUR
sub_000746,cust_0556,2024-11-07 18:21:53.383207,new_subscription,Basic,29,EUR
sub_000747,cust_0557,2023-04-12 08:19:49.577191,new_subscription,Basic,29,EUR
sub_000748,cust_0558,2023-12-26 12:25:38.755900,new_subscription,Basic,29,EUR
sub_000749,cust_0558,2024-08-15 05:57:12.521000,churn,,-29,EUR
sub_000750,cust_0559,2023-02-08 09:04:50.406678,new_subscription,Enterprise,199,EUR
sub_000751,cust_0560,2023-05-04 11:32:03.759372,new_subscription,Enterprise,199,EUR
sub_000752,cust_0561,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000753,cust_0562,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000754,cust_0563,2024-03-01 23:09:36.041424,new_subscription,Professional,79,EUR
sub_000755,cust_0564,2023-02-06 09:38:49.231761,new_subscription,Basic,29,EUR
sub_000756,cust_0564,2023-05-17 13:04:41.209211,upgrade,Professional,50,EUR
sub_000757,cust_0565,2023-07-06 12:35:45.437474,new_subscription,Basic,29,EUR
sub_000758,cust_0566,2024-05-29 02:27:12.844699,new_subscription,Basic,29,EUR
sub_000759,cust_0567,2023-02-03 19:23:12.096461,new_subscription,Basic,29,EUR
sub_000760,cust_0567,2024-07-07 01:28:28.294948,upgrade,Professional,50,EUR
sub_000761,cust_0568,2024-04-04 20:49:59.609761,new_subscription,Basic,29,EUR
sub_000762,cust_0569,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000763,cust_0570,2023-09-20 00:31:45.549774,new_subscription,Basic,29,EUR
sub_000764,cust_0571,2024-11-27 11:01:11.871361,new_subscription,Basic,29,EUR
sub_000765,cust_0572,2024-03-29 07:14:14.712214,new_subscription,Basic,29,EUR
sub_000766,cust_0573,2023-05-05 06:13:19.911973,new_subscription,Basic,29,EUR
sub_000767,cust_0573,2023-06-18 10:14:12.412604,upgrade,Professional,50,EUR
sub_000768,cust_0573,2024-12-20 23:25:40.388569,downgrade,Basic,-50,EUR
sub_000769,cust_0574,2024-09-30 15:50:28.622494,new_subscription,Basic,29,EUR
sub_000770,cust_0575,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000771,cust_0576,2024-05-07 21:33:18.290626,new_subscription,Basic,29,EUR
sub_000772,cust_0577,2024-04-23 05:33:53.200696,new_subscription,Basic,29,EUR
sub_000773,cust_0578,2024-01-21 13:47:22.641407,new_subscription,Enterprise,199,EUR
sub_000774,cust_0579,2023-03-11 01:51:50.703942,new_subscription,Basic,29,EUR
sub_000775,cust_0580,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000776,cust_0581,2024-11-30 01:24:53.324075,new_subscription,Basic,29,EUR
sub_000777,cust_0582,2023-06-13 06:12:39.715522,new_subscription,Basic,29,EUR
sub_000778,cust_0583,2023-03-12 02:28:51.504254,new_subscription,Professional,79,EUR
sub_000779,cust_0584,2024-12-14 20:04:00.664742,new_subscription,Basic,29,EUR
sub_000780,cust_0585,2023-01-03 13:30:03.408218,new_subscription,Professional,79,EUR
sub_000781,cust_0586,2024-01-19 19:28:59.325211,new_subscription,Basic,29,EUR
sub_000782,cust_0587,2024-02-04 15:59:28.288518,new_subscription,Basic,29,EUR
sub_000783,cust_0588,2024-02-07 01:19:12.965660,new_subscription,Basic,29,EUR
sub_000784,cust_0588,2024-08-07 11:11:43.148828,upgrade,Professional,50,EUR
sub_000785,cust_0589,2024-08-28 08:52:55.953274,new_subscription,Professional,79,EUR
sub_000786,cust_0590,2024-07-26 13:31:17.094253,new_subscription,Basic,29,EUR
sub_000787,cust_0591,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000788,cust_0592,2024-02-05 13:05:29.380244,new_subscription,Professional,79,EUR
sub_000789,cust_0593,2023-02-13 06:16:07.599312,new_subscription,Basic,29,EUR
sub_000790,cust_0593,2024-01-01 19:12:55.287466,upgrade,Professional,50,EUR
sub_000791,cust_0593,2024-07-03 04:19:22.434103,churn,,-79,EUR
sub_000792,cust_0594,2024-04-10 18:06:16.135763,new_subscription,Basic,29,EUR
sub_000793,cust_0595,2023-05-24 05:18:11.511760,new_subscription,Basic,29,EUR
sub_000794,cust_0595,2023-06-13 01:12:47.559467,upgrade,Professional,50,EUR
sub_000795,cust_0595,2024-10-15 18:58:05.913175,churn,,-79,EUR
sub_000796,cust_0596,2023-01-28 21:22:08.050763,new_subscription,Professional,79,EUR
sub_000797,cust_0596,2024-07-23 10:30:13.628478,downgrade,Basic,-50,EUR
sub_000798,cust_0596,2024-08-13 21:34:50.075898,upgrade,Professional,50,EUR
sub_000799,cust_0597,2023-06-19 18:54:13.185033,new_subscription,Professional,79,EUR
sub_000800,cust_0598,2023-01-19 17:29:02.029446,new_subscription,Basic,29,EUR
sub_000801,cust_0599,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000802,cust_0600,2024-07-07 23:03:55.824580,new_subscription,Professional,79,EUR
sub_000803,cust_0601,2024-07-21 23:05:42.068902,new_subscription,Professional,79,EUR
sub_000804,cust_0602,2023-01-09 22:46:14.513703,new_subscription,Enterprise,199,EUR
sub_000805,cust_0602,2023-04-24 00:53:07.680674,churn,,-199,EUR
sub_000806,cust_0603,2023-09-26 06:36:06.045293,new_subscription,Basic,29,EUR
sub_000807,cust_0603,2024-11-25 03:21:48.698104,upgrade,Professional,50,EUR
sub_000808,cust_0604,2024-04-04 21:56:34.721347,new_subscription,Basic,29,EUR
sub_000809,cust_0605,2023-05-08 21:02:06.578019,new_subscription,Professional,79,EUR
sub_000810,cust_0606,2023-08-11 04:14:28.266203,new_subscription,Professional,79,EUR
sub_000811,cust_0607,2023-03-13 11:17:49.947229,new_subscription,Professional,79,EUR
sub_000812,cust_0608,2024-04-18 06:04:10.146544,new_subscription,Professional,79,EUR
sub_000813,cust_0608,2024-12-29 07:39:42.654280,churn,,-79,EUR
sub_000814,cust_0609,2023-02-04 09:20:28.846546,new_subscription,Professional,79,EUR
sub_000815,cust_0609,2024-07-23 22:40:13.503448,upgrade,Enterprise,120,EUR
sub_000816,cust_0610,2024-03-01 02:49:58.463264,new_subscription,Basic,29,EUR
sub_000817,cust_0610,2024-07-14 05:48:24.495047,upgrade,Professional,50,EUR
sub_000818,cust_0611,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000819,cust_0612,2023-08-15 11:44:43.209718,new_subscription,Basic,29,EUR
sub_000820,cust_0612,2024-06-19 21:22:37.961178,upgrade,Professional,50,EUR
sub_000821,cust_0613,2023-08-06 16:52:06.851489,new_subscription,Professional,79,EUR
sub_000822,cust_0614,2023-07-22 17:30:47.911996,new_subscription,Professional,79,EUR
sub_000823,cust_0614,2023-08-28 08:28:57.186284,churn,,-79,EUR
sub_000824,cust_0615,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000825,cust_0616,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000826,cust_0617,2023-04-06 20:44:12.412453,new_subscription,Professional,79,EUR
sub_000827,cust_0617,2024-11-24 08:13:55.870111,downgrade,Basic,-50,EUR
sub_000828,cust_0618,2024-02-26 20:07:12.882754,new_subscription,Professional,79,EUR
sub_000829,cust_0619,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_000830,cust_0620,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000831,cust_0621,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000832,cust_0622,2024-08-12 11:26:37.036840,new_subscription,Professional,79,EUR
sub_000833,cust_0623,2024-07-26 13:21:51.411585,new_subscription,Professional,79,EUR
sub_000834,cust_0624,2023-02-26 06:39:44.153657,new_subscription,Basic,29,EUR
sub_000835,cust_0625,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000836,cust_0626,2024-09-28 21:48:58.945477,new_subscription,Basic,29,EUR
sub_000837,cust_0627,2023-02-19 21:52:47.913854,new_subscription,Enterprise,199,EUR
sub_000838,cust_0628,2024-04-07 18:59:47.844489,new_subscription,Basic,29,EUR
sub_000839,cust_0629,2023-03-31 12:28:36.764255,new_subscription,Professional,79,EUR
sub_000840,cust_0629,2023-08-08 07:03:54.190543,churn,,-79,EUR
sub_000841,cust_0630,2023-01-27 13:05:07.035422,new_subscription,Basic,29,EUR
sub_000842,cust_0630,2023-11-29 04:58:33.930558,upgrade,Professional,50,EUR
sub_000843,cust_0630,2024-02-01 20:58:28.547212,churn,,-79,EUR
sub_000844,cust_0631,2023-05-06 07:59:41.450927,new_subscription,Basic,29,EUR
sub_000845,cust_0632,2023-05-29 15:14:55.006547,new_subscription,Professional,79,EUR
sub_000846,cust_0632,2024-02-15 22:21:25.472540,upgrade,Enterprise,120,EUR
sub_000847,cust_0633,2023-01-05 16:12:37.533920,new_subscription,Basic,29,EUR
sub_000848,cust_0634,2023-07-19 08:34:04.699282,new_subscription,Enterprise,199,EUR
sub_000849,cust_0635,2024-01-02 12:53:03.096681,new_subscription,Enterprise,199,EUR
sub_000850,cust_0636,2024-04-19 22:53:14.993290,new_subscription,Enterprise,199,EUR
sub_000851,cust_0637,2024-08-28 09:07:34.073388,new_subscription,Basic,29,EUR
sub_000852,cust_0638,2023-09-19 23:03:27.642313,new_subscription,Professional,79,EUR
sub_000853,cust_0638,2024-12-21 12:21:14.991414,upgrade,Enterprise,120,EUR
sub_000854,cust_0639,2023-04-21 20:27:37.133040,new_subscription,Professional,79,EUR
sub_000855,cust_0639,2023-10-29 11:34:58.370191,upgrade,Enterprise,120,EUR
sub_000856,cust_0640,2023-03-03 11:47:50.859101,new_subscription,Basic,29,EUR
sub_000857,cust_0641,2024-01-21 02:19:38.552262,new_subscription,Basic,29,EUR
sub_000858,cust_0641,2024-11-01 10:45:06.115702,upgrade,Professional,50,EUR
sub_000859,cust_0642,2023-11-25 01:45:04.574757,new_subscription,Enterprise,199,EUR
sub_000860,cust_0643,2023-06-08 02:00:51.932086,new_subscription,Professional,79,EUR
sub_000861,cust_0644,2023-02-06 18:54:05.775116,new_subscription,Professional,79,EUR
sub_000862,cust_0644,2023-04-07 06:54:43.538791,downgrade,Basic,-50,EUR
sub_000863,cust_0644,2023-04-17 18:44:00.710517,upgrade,Professional,50,EUR
sub_000864,cust_0645,2023-01-14 12:09:42.187583,new_subscription,Basic,29,EUR
sub_000865,cust_0646,2023-07-22 06:49:27.098190,new_subscription,Basic,29,EUR
sub_000866,cust_0646,2023-08-19 08:05:38.620451,upgrade,Professional,50,EUR
sub_000867,cust_0647,2023-12-02 07:22:01.479410,new_subscription,Professional,79,EUR
sub_000868,cust_0648,2024-10-06 22:48:24.852468,new_subscription,Basic,29,EUR
sub_000869,cust_0648,2024-10-08 12:12:08.578912,upgrade,Professional,50,EUR
sub_000870,cust_0649,2023-03-15 07:41:27.230268,new_subscription,Basic,29,EUR
sub_000871,cust_0649,2023-07-24 16:36:45.716300,upgrade,Professional,50,EUR
sub_000872,cust_0650,2024-02-09 17:07:39.004175,new_subscription,Basic,29,EUR
sub_000873,cust_0651,2023-01-13 20:07:09.007197,new_subscription,Basic,29,EUR
sub_000874,cust_0652,2023-01-22 08:21:23.985067,new_subscription,Basic,29,EUR
sub_000875,cust_0653,2024-05-08 20:32:38.540356,new_subscription,Basic,29,EUR
sub_000876,cust_0654,2024-05-15 19:50:51.862457,new_subscription,Professional,79,EUR
sub_000877,cust_0654,2024-12-27 14:15:03.721844,churn,,-79,EUR
sub_000878,cust_0655,2023-06-15 20:57:15.810501,new_subscription,Professional,79,EUR
sub_000879,cust_0656,2023-02-03 09:39:42.903642,new_subscription,Basic,29,EUR
sub_000880,cust_0657,2023-11-14 06:26:53.360296,new_subscription,Professional,79,EUR
sub_000881,cust_0658,2023-08-29 19:47:07.190075,new_subscription,Professional,79,EUR
sub_000882,cust_0659,2023-10-26 23:01:08.450415,new_subscription,Basic,29,EUR
sub_000883,cust_0660,2023-02-04 01:29:13.340162,new_subscription,Basic,29,EUR
sub_000884,cust_0660,2023-04-19 10:45:05.912183,upgrade,Professional,50,EUR
sub_000885,cust_0661,2023-04-24 12:44:26.564580,new_subscription,Professional,79,EUR
sub_000886,cust_0662,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000887,cust_0663,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_000888,cust_0664,2023-03-22 09:57:22.313509,new_subscription,Professional,79,EUR
sub_000889,cust_0665,2024-03-06 00:09:20.056603,new_subscription,Basic,29,EUR
sub_000890,cust_0665,2024-09-08 11:56:10.600531,upgrade,Professional,50,EUR
sub_000891,cust_0666,2023-11-21 04:47:01.217436,new_subscription,Basic,29,EUR
sub_000892,cust_0666,2023-12-18 23:44:49.104362,upgrade,Professional,50,EUR
sub_000893,cust_0667,2023-04-14 17:51:19.722933,new_subscription,Basic,29,EUR
sub_000894,cust_0667,2023-12-29 17:06:15.646825,upgrade,Professional,50,EUR
sub_000895,cust_0668,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000896,cust_0669,2023-03-31 00:41:20.663885,new_subscription,Basic,29,EUR
sub_000897,cust_0670,2023-01-30 23:23:55.570593,new_subscription,Professional,79,EUR
sub_000898,cust_0671,2023-04-30 04:35:45.708480,new_subscription,Basic,29,EUR
sub_000899,cust_0671,2024-05-15 08:13:45.037896,upgrade,Professional,50,EUR
sub_000900,cust_0672,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000901,cust_0673,2024-06-27 00:21:49.988137,new_subscription,Professional,79,EUR
sub_000902,cust_0674,2023-06-19 19:39:57.289749,new_subscription,Basic,29,EUR
sub_000903,cust_0675,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_000904,cust_0676,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000905,cust_0677,2023-08-19 22:33:04.240558,new_subscription,Basic,29,EUR
sub_000906,cust_0678,2023-09-24 17:36:33.532389,new_subscription,Professional,79,EUR
sub_000907,cust_0679,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000908,cust_0680,2023-05-10 15:26:09.268863,new_subscription,Basic,29,EUR
sub_000909,cust_0681,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000910,cust_0682,2024-01-26 04:02:45.578097,new_subscription,Basic,29,EUR
sub_000911,cust_0682,2024-11-27 21:52:46.635404,churn,,-29,EUR
sub_000912,cust_0683,2024-06-12 08:55:41.322784,new_subscription,Professional,79,EUR
sub_000913,cust_0684,2024-05-18 06:22:59.259433,new_subscription,Basic,29,EUR
sub_000914,cust_0684,2024-10-14 13:52:02.496598,churn,,-29,EUR
sub_000915,cust_0685,2023-03-21 05:25:11.220562,new_subscription,Professional,79,EUR
sub_000916,cust_0685,2024-02-27 18:08:25.618045,churn,,-79,EUR
sub_000917,cust_0686,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000918,cust_0687,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_000919,cust_0688,2023-04-24 14:22:15.283005,new_subscription,Enterprise,199,EUR
sub_000920,cust_0689,2023-08-24 17:38:17.971352,new_subscription,Basic,29,EUR
sub_000921,cust_0689,2024-03-12 10:06:21.985366,upgrade,Professional,50,EUR
sub_000922,cust_0689,2024-04-03 03:15:58.209502,upgrade,Enterprise,120,EUR
sub_000923,cust_0690,2023-06-28 00:51:48.989185,new_subscription,Professional,79,EUR
sub_000924,cust_0691,2023-03-13 10:09:00.205665,new_subscription,Basic,29,EUR
sub_000925,cust_0691,2023-03-27 22:33:31.404306,upgrade,Professional,50,EUR
sub_000926,cust_0692,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000927,cust_0693,2024-03-03 16:52:15.208911,new_subscription,Basic,29,EUR
sub_000928,cust_0693,2024-12-24 12:04:21.750490,churn,,-29,EUR
sub_000929,cust_0694,2024-08-16 22:57:36.830840,new_subscription,Basic,29,EUR
sub_000930,cust_0695,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000931,cust_0696,2023-04-18 16:50:02.463281,new_subscription,Basic,29,EUR
sub_000932,cust_0696,2023-04-27 23:53:23.258437,upgrade,Professional,50,EUR
sub_000933,cust_0696,2023-06-04 08:04:38.380493,upgrade,Enterprise,120,EUR
sub_000934,cust_0697,2023-03-16 09:57:51.210015,new_subscription,Basic,29,EUR
sub_000935,cust_0697,2023-08-11 20:17:01.721486,churn,,-29,EUR
sub_000936,cust_0698,2023-06-14 09:27:24.358067,new_subscription,Basic,29,EUR
sub_000937,cust_0698,2023-10-03 22:58:34.682514,upgrade,Professional,50,EUR
sub_000938,cust_0699,2023-08-14 11:18:03.710094,new_subscription,Basic,29,EUR
sub_000939,cust_0699,2024-08-04 02:24:36.801149,upgrade,Professional,50,EUR
sub_000940,cust_0700,2024-01-20 00:56:58.556779,new_subscription,Professional,79,EUR
sub_000941,cust_0701,2023-03-15 02:36:38.512023,new_subscription,Professional,79,EUR
sub_000942,cust_0702,2023-01-15 22:39:46.760008,new_subscription,Basic,29,EUR
sub_000943,cust_0703,2024-03-12 00:36:00.869084,new_subscription,Professional,79,EUR
sub_000944,cust_0704,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000945,cust_0705,2023-12-19 03:10:39.831257,new_subscription,Basic,29,EUR
sub_000946,cust_0706,2023-04-03 04:31:47.148807,new_subscription,Basic,29,EUR
sub_000947,cust_0706,2024-01-29 02:28:23.189253,churn,,-29,EUR
sub_000948,cust_0707,2023-05-06 17:55:51.365963,new_subscription,Basic,29,EUR
sub_000949,cust_0708,2023-10-31 00:08:05.320341,new_subscription,Enterprise,199,EUR
sub_000950,cust_0709,2023-01-17 01:19:43.671108,new_subscription,Basic,29,EUR
sub_000951,cust_0710,2023-08-29 17:41:42.661315,new_subscription,Basic,29,EUR
sub_000952,cust_0711,2023-06-02 00:14:45.118123,new_subscription,Professional,79,EUR
sub_000953,cust_0712,2023-01-17 23:37:57.492516,new_subscription,Basic,29,EUR
sub_000954,cust_0713,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000955,cust_0714,2023-01-02 23:32:28.825975,new_subscription,Basic,29,EUR
sub_000956,cust_0715,2024-02-12 16:24:44.244927,new_subscription,Basic,29,EUR
sub_000957,cust_0716,2023-08-31 14:19:32.819820,new_subscription,Basic,29,EUR
